mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN THUẬN PHONG,Thuận Phong - TN,,3300219327,"Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",TRẦN THUẬN,874516,2004-02-09,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-22 14:58:01,,,,/3300219327-doanh-nghiep-tu-nhan-thuan-phong
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN TRIỆU VỸ,,Private Enterprise Trieu Vy,3300219285,"Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ LÀO,054.876969,2006-05-25,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-22 14:56:01,,,,/3300219285-doanh-nghiep-tu-nhan-trieu-vy
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN LĂNG CÔ,,,3300490978,"Thôn An Cư Đông 1, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Nguyễn Hữu Hạo,0546269050,2007-05-22,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-22 14:50:02,,,,/3300490978-cong-ty-tnhh-mot-thanh-vien-lang-co
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN BÉ ĐEN SÓNG BIỂN,"BEDEN CO.,LTD",,3300490791,"Thôn An Cư Đông 1, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",LƯƠNG THỊ ĐỨC,02343874435,2007-05-02,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Tạm nghỉ kinh doanh có thời hạn,2025-05-22 14:50:02,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,"1020, 4530, 4633, 4634, 4931, 4933, 5011, 5510, 5610, 5629","Chế biến, bảo quản thuỷ sản và các sản phẩm từ thuỷ sản, Bán phụ tùng và các bộ phận phụ trợ của ô tô và xe có động cơ khác, Bán buôn đồ uống, Bán buôn sản phẩm thuốc lá, thuốc lào, Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hàng hóa bằng đường bộ, Vận tải hành khách ven biển và viễn dương, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Dịch vụ ăn uống khác",/3300490791-cong-ty-trach-nhiem-huu-han-be-den-song-bien
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU THƯƠNG MẠI - DỊCH VỤ TRIỆU VỸ,"TrieuVy Co.,Ltd",,3300487118,"562 Lạc Long Quân, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ LÀO,02343876969,2007-05-02,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-22 14:48:01,Dịch vụ lưu trú ngắn ngày,"4931, 4933, 5510, 5610, 7710, 7912, 9311, 9610","Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hàng hóa bằng đường bộ, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Cho thuê xe có động cơ, Điều hành tua du lịch, Hoạt động của các cơ sở thể thao, Dịch vụ tắm hơi, massage và các dịch vụ tăng cường sức khoẻ tương tự (trừ hoạt động thể thao)",/3300487118-cong-ty-trach-nhiem-huu-thuong-mai-dich-vu-trieu-vy
Miền Trung,Miền Trung,Huế,DNTN MI MI,,,3300358176,"Thị Trấn Lăng Cô, , Huyện Phú Lộc, Thành phố Huế",Lê Thị Gái,874450,2006-09-01,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động và đã đóng MST,2025-05-22 12:33:01,,,,/3300358176-dntn-mi-mi
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV NHƯ NGỌC,,,3300373216,"Thôn Loan Lý, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN NHƯ HOÀNG,02343874477,2006-07-27,Đội Thuế huyện Phú Lộc,,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-22 12:21:01,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,"5510, 5610","Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động",/3300373216-cong-ty-tnhh-mtv-nhu-ngoc
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN ĐỒNG NGUYÊN,,,3300371593,"Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",DƯƠNG VĂN ĐỒNG,873628,2005-04-01,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-22 12:13:01,,,,/3300371593-doanh-nghiep-tu-nhan-dong-nguyen
Miền Trung,Miền Trung,Huế,UBND THỊ TRẤN LĂNG CÔ,,,3300309669,"TT Lăng Cô, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Vương Đình Tuân,,1999-09-14,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-22 10:49:02,,,,/3300309669-ubnd-thi-tran-lang-co
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ DỊCH VỤ ĐIỆN - NƯỚC LĂNG CÔ,,,3300366667,"561 Lạc Long Quân, Tổ dân phố An Cư Tân, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Bạch Ngọc Châu,0905776755,2004-09-30,Đội Thuế huyện Phú Lộc,Hợp tác xã,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-22 10:05:02,,,,/3300366667-hop-tac-xa-dich-vu-dien-nuoc-lang-co
Miền Trung,Miền Trung,Huế,KHU NGHỈ DƯỠNG LĂNG CÔ,,,0400730931-003,"493 Lạc Long Quân, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Huỳnh Tuấn,08054569,2009-01-10,Thành phố Huế - VP Chi cục Thuế khu vực XII,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 18:21:01,,,,/0400730931-003-khu-nghi-duong-lang-co
Miền Trung,Miền Trung,Huế,DNTN YẾN HOÀNG ANH,,,3301136680,"Thôn An Cư, Thị trấn Lăng Cô, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Nguyễn Thị Yến,,2006-09-02,Đội Thuế huyện Phú Lộc,Các tổ chức kinh tế khác,Ngừng hoạt động và đã đóng MST,2025-05-21 16:57:01,,,,/3301136680-dntn-yen-hoang-anh
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN VĨNH THUỶ,,,3301176108,"Thôn Loan Lý, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Nguyễn Xuân Vĩnh,054/3874558,2010-04-22,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 16:51:01,,,,/3301176108-cong-ty-tnhh-mot-thanh-vien-vinh-thuy
Miền Trung,Miền Trung,Huế,TRƯỜNG MẦM NON LĂNG CÔ,,,3301214473,"Thị trấn Lăng Cô, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Đào Thị Đoan Trang,0935195062,2010-06-17,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 16:47:01,,,,/3301214473-truong-mam-non-lang-co
Miền Trung,Miền Trung,Huế,DNTN CON CUA,,,3300219278,"Thôn An Cư Tân, thị trấn Lăng Cô, , Huyện Phú Lộc, Thành phố Huế",Nguyễn Thi,0543874572,2009-04-15,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 16:41:02,,,,/3300219278-dntn-con-cua
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ MÔI TRƯỜNG LĂNG CÔ,,,3301185504,"Thôn An Tân, Thị trấn Lăng Cô, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Hà Hải Nam,0543874539,2010-05-15,Đội Thuế huyện Phú Lộc,Các tổ chức kinh tế khác,Ngừng hoạt động và đã đóng MST,2025-05-21 16:00:01,,,,/3301185504-hop-tac-xa-moi-truong-lang-co
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ MÔI TRƯỜNG LĂNG CÔ,,,3301185656,"Thôn An Tân, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Hà Hải Nam,,2010-05-14,Đội Thuế huyện Phú Lộc,Hợp tác xã,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 16:00:01,,,,/3301185656-hop-tac-xa-moi-truong-lang-co
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN LẬP AN,,LAP AN DEVELOPMENT & INVESTMENT COMPANY LTD,3300533501,"Thôn Loan Lý, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",THOMAS HERBER,,2008-01-11,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 15:37:02,,"4100, 6810, 6820","Xây dựng nhà các loại, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất",/3300533501-cong-ty-tnhh-dau-tu-va-phat-trien-lap-an
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN ĐẦU TƯ HUẾ - NHÀ THỦ ĐỨC,HUE THUDUC HOUSE,HUE - THUDUC HOUSING INVESTMENT JOINT STOCK COMPANY,3301126386,"Thôn Lập An, Thị trấn Lăng Cô, Huyện Phú Lộc, Thừa Thiên Huế, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN ĐÌNH CHƯƠNG,,2009-10-07,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty cổ phần ngoài NN,Ngừng hoạt động và đã đóng MST,2025-05-21 15:14:01,,,,/3301126386-cong-ty-co-phan-dau-tu-hue-nha-thu-duc
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN NGUYỄN VĂN TUẤN,,,3300542979,"Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN VĂN TUẤN,054874459,2008-05-05,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 14:21:01,,,,/3300542979-doanh-nghiep-tu-nhan-nguyen-van-tuan
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN BÃI CHUỐI (VIỆT NAM),,,3300542873,"Khu vực Bãi Chuối, thị trấn Lăng Cô, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Lim Kam Lo ( canada- GĐ),,2008-05-12,Thành phố Huế - VP Chi cục Thuế khu vực XII,Doanh nghiệp 100% vốn đầu tư nước ngoài,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 14:20:01,,,,/3300542873-cong-ty-tnhh-mot-thanh-vien-bai-chuoi-viet-nam
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN VĨNH LỘC,,,3300542175,"Thôn An Cư Đông I, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ VĨNH,054874474,2008-04-24,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 14:18:01,,,,/3300542175-doanh-nghiep-tu-nhan-vinh-loc
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI LAM SƠN,"LA SO Co., Ltd.",,3300381961,"Thôn An Cư Tân, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",VŨ NGỌC NINH,054874543,2005-10-25,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 13:55:02,,,,/3300381961-cong-ty-tnhh-san-xuat-thuong-mai-lam-son
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ ĐẦU TƯ HUỲNH LONG,Huynh Long. JSC ( HL.JSC ),Huynh Long trading and investment joinstock company,3300592289,"Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN ĐỨC HOAN,,2008-11-07,Đội Thuế huyện Phú Lộc,Công ty cổ phần ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 12:18:02,,,,/3300592289-cong-ty-co-phan-thuong-mai-va-dau-tu-huynh-long
Miền Trung,Miền Trung,Huế,DNTN CÁT TƯỜNG,,,3300405034,"Quốc lộ 1A, Thị trấn Lăng cô, , Huyện Phú Lộc, Thành phố Huế",Phạm Thị Thuỳ Nga,054873673,2006-08-09,Đội Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 11:13:01,,,,/3300405034-dntn-cat-tuong
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH PEGASUS FUND-2 VIỆT NAM,PEGASUS FUND-2 VIỆT NAM,,3300388519,"Khu Kinh tế Chân Mây - Lăng Cô, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",STEVEN SƠN VĂN LÊ,,2006-02-17,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2025-05-21 10:50:01,Biệt thự hoặc căn hộ kinh doanh dịch vụ lưu trú ngắn ngày,"55102, 56101","Biệt thự hoặc căn hộ kinh doanh dịch vụ lưu trú ngắn ngày, Nhà hàng, quán ăn, hàng ăn uống",/3300388519-cong-ty-tnhh-pegasus-fund-2-viet-nam
Miền Trung,Miền Trung,Huế,TRƯỜNG TRUNG HỌC CƠ SỞ LĂNG CÔ,,,3300668717,"Đường Nguyễn Văn, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Nguyễn Thị Thanh Bình,054/3874408,2008-12-24,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 10:07:01,,,,/3300668717-truong-trung-hoc-co-so-lang-co
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC LĂNG CÔ,,,3300633802,"Thị trấn Lăng Cô, , Huyện Phú Lộc, Thành phố Huế",Trương Quốc Hữu,,2008-12-09,Đội Thuế huyện Phú Lộc,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),,,,,/3300633802-truong-tieu-hoc-lang-co
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN DU LỊCH SINH THÁI LĂNG CÔ,,,3300514065,"Thôn Loan Lý, TT. Lăng Cô, Thị trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế",Nguyễn Xuân Thắng,,2007-11-14,Đội Thuế huyện Phú Lộc,Công ty cổ phần ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 09:36:02,,,,/3300514065-cong-ty-co-phan-du-lich-sinh-thai-lang-co
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN CCCĐ,,,3300414310,"Thôn Hải Vân, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",BẠCH THỊ LOAN,876955,2006-09-25,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 09:02:01,,,,/3300414310-cong-ty-trach-nhiem-huu-han-cccd
Miền Trung,Miền Trung,Huế,BAN ĐIỀU HÀNH DỰ ÁN XÂY DỰNG ĐƯỜNG PHÍA TÂY ĐẦM LẬP AN,,,3300508287,"Thị trấn Lăng Cô, , Huyện Phú Lộc, Thành phố Huế",Trương Đức Giới,054.676182,2006-11-01,Thành phố Huế - VP Chi cục Thuế khu vực XII,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 08:50:01,,,,/3300508287-ban-dieu-hanh-du-an-xay-dung-duong-phia-tay-dam-lap-an
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN TAXI LĂNG CÔ,"TAXI LANGCO CO.,LTD",TAXI LANGCO COMPANY LIMITED,3301256716,"Số 400 Lạc Long Quân, Tổ dân phố Loan Lý, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",PHAN THANH TÂN,0543696969,2010-11-08,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-19 19:09:01,"Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt)","4610, 4931, 4932, 5510, 5610, 6810, 7710, 7911, 7912","Đại lý, môi giới, đấu giá, Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hành khách đường bộ khác, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Cho thuê xe có động cơ, Đại lý du lịch, Điều hành tua du lịch",/3301256716-cong-ty-trach-nhiem-huu-han-taxi-lang-co
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ BÉ THÂN,,,3301368836,"TDP. Loan Lý , Thị Trấn Lăng Cô, Huyện Phú Lộc, Thành phố Huế, Việt Nam",NGÔ QUANG THÂN,02343892114,2011-12-08,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-09 09:46:02,Bán buôn thực phẩm,"4632, 4933, 5610","Bán buôn thực phẩm, Vận tải hàng hóa bằng đường bộ, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động",/3301368836-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-thuong-mai-dich-vu-be-than
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI XUẤT KHẨU MÂY TRE MỘNG TRÂM,,,3301354287,"Thôn Loan Lý, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",ĐÀO THỊ MỘNG TRÂM,,2011-09-28,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-19 10:05:01,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,4773,Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh,/3301354287-cong-ty-tnhh-mot-thanh-vien-thuong-mai-xuat-khau-may-tre-mong-tram
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN TRUNG LIÊN,"TRUNG LIEN CO., LTD.",TRUNG LIEN SOLE MEMBER LIMITED LIABILITY COMPANY,3301343408,"Thôn An Cư Tân , Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",HUỲNH VĂN TRUNG,,2011-07-28,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-18 05:45:02,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,"4100, 4290, 4311, 4312, 4663, 5510, 5610, 7911, 7912, 7920","Xây dựng nhà các loại, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Đại lý du lịch, Điều hành tua du lịch, Dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch",/3301343408-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-trung-lien
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN DU LỊCH HOÀNG ĐIỆP,,,3301340799,"Quốc lộ 1A, thôn Lập An, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",LÊ THỊ MỘNG ĐIỆP,,2011-07-12,Đội Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-05-17 22:19:02,Nhà hàng và các dịch vụ ăn uống phục vụ lưu động,"4633, 4634, 4773, 5510, 5610, 9329","Bán buôn đồ uống, Bán buôn sản phẩm thuốc lá, thuốc lào, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/3301340799-cong-ty-tnhh-mot-thanh-vien-du-lich-hoang-diep
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN NGỌC TRAI GA LA LĂNG CÔ,GALA PEARL LANGCO,GALA PEARL LANGCO LIMTED COMPANY,3301262886,"99 Lạc Long Quân, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",HỒ THANH TUẤN,,2010-11-24,Cục Thuế Thành phố Huế,,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-08 09:34:01,Nuôi trồng thuỷ sản biển,"0311, 0321, 3211, 4632, 4662, 4722, 4773, 4789, 4932, 5011, 5510, 5610, 7710, 7912, 9610","Khai thác thuỷ sản biển, Nuôi trồng thuỷ sản biển, Sản xuất đồ kim hoàn và chi tiết liên quan, Bán buôn thực phẩm, Bán buôn kim loại và quặng kim loại, Bán lẻ thực phẩm trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác lưu động hoặc tại chợ, Vận tải hành khách đường bộ khác, Vận tải hành khách ven biển và viễn dương, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Cho thuê xe có động cơ, Điều hành tua du lịch, Dịch vụ tắm hơi, massage và các dịch vụ tăng cường sức khoẻ tương tự (trừ hoạt động thể thao)",/3301262886-cong-ty-trach-nhiem-huu-han-ngoc-trai-ga-la-lang-co
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN DU LỊCH LĂNG CÔ - HUẾ,"LANG CO HUE CO,, LTD",LANGCO - HUE TOURIST COMPANY LIMITED.,3300342779,"Thôn An Cư Tân, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN XUÂN CƯƠNG,02343676767,2002-02-22,Chi cục Thuế huyện Phú Lộc,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-03-06 07:15:01,Dịch vụ lưu trú ngắn ngày,"4773, 4932, 5510, 5610, 7320, 7911, 7912, 7920, 8230, 9329, 9610","Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ khác, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Nghiên cứu thị trường và thăm dò dư luận, Đại lý du lịch, Điều hành tua du lịch, Dịch vụ hỗ trợ liên quan đến quảng bá và tổ chức tua du lịch, Tổ chức giới thiệu và xúc tiến thương mại, Hoạt động vui chơi giải trí khác chưa được phân vào đâu, Dịch vụ tắm hơi, massage và các dịch vụ tăng cường sức khoẻ tương tự (trừ hoạt động thể thao)",/3300342779-cong-ty-trach-nhiem-huu-han-du-lich-lang-co-hue
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN NGỌC HẰNG,,,3300344141,"364 Lạc Long Quân, Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",HOÀNG THỊ LỆ HẰNG,0905731130,2008-03-03,Chi cục Thuế huyện Phú Lộc,,Đang hoạt động (đã được cấp GCN ĐKT),2025-03-06 02:32:01,"Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh","4212, 4752, 4932, 4933, 5510","Xây dựng công trình đường bộ, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Dịch vụ lưu trú ngắn ngày",/3300344141-cong-ty-tnhh-mot-thanh-vien-ngoc-hang
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN THANH NHƯ Ý,,,3300218796,"Thị Trấn Lăng Cô, Huyện Phú Lộc, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ HỒNG LÊ,054.874402,2007-12-11,Chi cục Thuế huyện Phú Lộc,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-05 18:37:01,,,,/3300218796-doanh-nghiep-tu-nhan-thanh-nhu-y
