mien,khu_vuc,tinh,name,name_short,name_global,tax,address,representative,phone,active_date,manage_by,category,status,last_update,conpany_briefcase,career_code,career_name,slug
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PHONG HÒA,,,3301565538,"Thôn Đức Phú, Xã Phong Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ ÁNH,0946153999,2015-05-11,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2025-03-18 10:00:02,"Cưa, xẻ, bào gỗ và bảo quản gỗ","0161, 0162, 0163, 0164, 0210, 0221, 0222, 0230, 0240, 1610, 1621, 1622, 1623, 1629, 4610, 4620, 4663, 4759, 4933","Hoạt động dịch vụ trồng trọt, Hoạt động dịch vụ chăn nuôi, Hoạt động dịch vụ sau thu hoạch, Xử lý hạt giống để nhân giống, Trồng rừng và chăm sóc rừng, Khai thác gỗ, Khai thác lâm sản khác trừ gỗ, Thu nhặt sản phẩm từ rừng không phải gỗ và lâm sản khác, Hoạt động dịch vụ lâm nghiệp, Cưa, xẻ, bào gỗ và bảo quản gỗ, Sản xuất gỗ dán, gỗ lạng, ván ép và ván mỏng khác, Sản xuất đồ gỗ xây dựng, Sản xuất bao bì bằng gỗ, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Đại lý, môi giới, đấu giá, Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ",/3301565538-cong-ty-tnhh-san-xuat-thuong-mai-phong-hoa
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN CÔNG NGHỆ KHOÁNG SẢN PHÚ THỊNH,,,3301364422,"Lô CN-05, Khu B, KCN Phong Điền, Phường Phong Hòa, Thị xã Phong Điền, Thành phố Huế",Zang Xiang Yu,0935008199,2011-11-21,Thành phố Huế - VP Chi cục Thuế khu vực XII,Doanh nghiệp nhà nước liên doanh với nước ngoài,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 19:45:02,,,,/3301364422-cong-ty-co-phan-cong-nghe-khoang-san-phu-thinh
Miền Trung,Miền Trung,Huế,BQL DI TÍCH KIẾN TRÚC NGHỆ THUẬT LÀNG CỔ PHƯỚC TÍCH,,,3301371941,"Thôn Phước Phú, Phường Phong Hòa, Thị xã Phong Điền, Thành phố Huế",Đoàn Quyết Thắng,,2011-12-16,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Các tổ chức kinh tế khác,Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 19:39:02,,,,/3301371941-bql-di-tich-kien-truc-nghe-thuat-lang-co-phuoc-tich
Miền Trung,Miền Trung,Huế,HỢP TÁC XÃ SẢN XUẤT GỐM PHƯỚC TÍCH,,,3300945181,"Thôn Phước Phú,xã Phong Hoà, , Thị xã Phong Điền, Thành phố Huế",Lương Thanh Hiền,054/3508118,2009-05-06,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Hợp tác xã,Không hoạt động tại địa chỉ đã đăng ký,2025-05-21 16:36:02,,,,/3300945181-hop-tac-xa-san-xuat-gom-phuoc-tich
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC PHONG HÒA I,,,3300887853,"Thôn Cang Cư Nam, Phường Phong Hòa, Thị xã Phong Điền, Thành phố Huế",Lê Thừa Tấn,0543553554,2009-03-30,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 16:32:02,,,,/3300887853-truong-tieu-hoc-phong-hoa-i
Miền Trung,Miền Trung,Huế,TRƯỜNG THCS PHONG HOÀ,,,3300883009,"Thôn Trạch Phổ, Phường Phong Hòa, Thị xã Phong Điền, Thành phố Huế",Lê Thừa Triều,0543553535,2009-03-28,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Đang hoạt động (đã được cấp GCN ĐKT),2025-05-21 16:29:01,,,,/3300883009-truong-thcs-phong-hoa
Miền Trung,Miền Trung,Huế,TRƯỜNG TIỂU HỌC TRẠCH PHỔ,,,3300882358,"Thôn Trạch Phổ, xã Phong Hoà, , Thị xã Phong Điền, Thành phố Huế",Nguyễn ngọc Thành,054.3553559,2009-03-28,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,"Đơn vị hành chính, đơn vị sự nghiệp",Ngừng hoạt động và đã đóng MST,2025-05-21 16:21:01,,,,/3300882358-truong-tieu-hoc-trach-pho
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THANH SƠN PHÚ,"TSP Co.,Ltd",,3300531060,"Thôn Ưu Điềm, Xã Phong Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN KHOA TƯƠI,054553479,2008-02-19,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-21 15:23:01,,,,/3300531060-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-thanh-son-phu
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN XÂY DỰNG THƯƠNG MẠI HOA TƯƠI,"HOATUOI CO.,LTD",HOA TUOI CONSTRUCTION TRADING COMPANY LIMITED,3301467668,"Thôn Ưu Điềm, Xã Phong Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN KHOA TƯƠI,,2012-06-12,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-05-20 03:00:01,Xây dựng nhà các loại,"1622, 1629, 2592, 4100, 4210, 4220, 4290, 4311, 4312, 4321, 4322, 4329, 4330, 4663, 4933","Sản xuất đồ gỗ xây dựng, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Gia công cơ khí; xử lý và tráng phủ kim loại, Xây dựng nhà các loại, Xây dựng công trình đường sắt và đường bộ, Xây dựng công trình công ích, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Vận tải hàng hóa bằng đường bộ",/3301467668-cong-ty-trach-nhiem-huu-han-xay-dung-thuong-mai-hoa-tuoi
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN KHOÁNG SẢN MAI LINH HUẾ,"MaiHuMi .,JSC",Mai Linh Hue Minerials Joint Stock Company,3301223679,"KCN Phong Điền, Xã Phong Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN HUY CƯỜNG,35525873,2010-07-09,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động và đã đóng MST,2025-03-08 03:51:02,,,,/3301223679-cong-ty-co-phan-khoang-san-mai-linh-hue
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN XĂNG DẦU THANH HOA,,,3301178049,"Thôn Đức Phú, Xã Phong Hòa, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐOÀN XUÂN THIỆN,3552345,2010-05-03,Chi cục Thuế khu vực Hương Điền,,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-03-02 06:21:02,,,,/3301178049-doanh-nghiep-tu-nhan-xang-dau-thanh-hoa
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH KINH DOANH DỊCH VỤ XUẤT NHẬP KHẨU GTC,,GTC IMPORT EXPORT SERVICES BUSINESS COMPANY LIMITED,3301735518,"Nhà ông Hoàng Xuân Hòa, thôn Đông Thái, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐINH THỊ HIỀN,0328727568,2024-11-04,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-02-23 09:20:01,Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu,"1410, 1622, 1623, 1629, 4610, 4620, 4631, 4632, 4641, 4649, 4651, 4652, 4653, 4659, 4662, 4663, 4669, 4690, 4711, 4751, 4753, 4763, 4764, 4771, 4789, 4933, 8299","May trang phục (trừ trang phục từ da lông thú), Sản xuất đồ gỗ xây dựng, Sản xuất bao bì bằng gỗ, Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện, Đại lý, môi giới, đấu giá, Bán buôn nông, lâm sản nguyên liệu (trừ gỗ, tre, nứa) và động vật sống, Bán buôn gạo, Bán buôn thực phẩm, Bán buôn vải, hàng may sẵn, giày dép, Bán buôn đồ dùng khác cho gia đình, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn máy móc, thiết bị và phụ tùng máy nông nghiệp, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn kim loại và quặng kim loại, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán buôn chuyên doanh khác chưa được phân vào đâu, Bán buôn tổng hợp, Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp, Bán lẻ vải, len, sợi, chỉ khâu và hàng dệt khác trong các cửa hàng chuyên doanh, Bán lẻ thảm, đệm, chăn, màn, rèm, vật liệu phủ tường và sàn trong các cửa hàng chuyên doanh, Bán lẻ thiết bị, dụng cụ thể dục, thể thao trong các cửa hàng chuyên doanh, Bán lẻ trò chơi, đồ chơi trong các cửa hàng chuyên doanh, Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác lưu động hoặc tại chợ, Vận tải hàng hóa bằng đường bộ, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu",/3301735518-cong-ty-tnhh-kinh-doanh-dich-vu-xuat-nhap-khau-gtc
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH SX TMDV XÂY DỰNG AN PHÁT,,,3301730453,"Thôn Lưu Hiền Hoà, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN TUẤN AN,0981081444,2024-04-19,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-02-16 04:06:01,Xây dựng nhà để ở,"2592, 3320, 4101, 4102, 4212, 4221, 4222, 4223, 4229, 4291, 4292, 4293, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4390, 4610, 4649, 4690, 7310, 7320","Gia công cơ khí; xử lý và tráng phủ kim loại, Lắp đặt máy móc và thiết bị công nghiệp, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình khai khoáng, Xây dựng công trình chế biến, chế tạo, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Đại lý, môi giới, đấu giá, Bán buôn đồ dùng khác cho gia đình, Bán buôn tổng hợp, Quảng cáo, Nghiên cứu thị trường và thăm dò dư luận",/3301730453-cong-ty-tnhh-sx-tmdv-xay-dung-an-phat
Miền Trung,Miền Trung,Huế,CÔNG TY CỔ PHẦN CÔNG NGHỆ CAO DTA 789 MIỀN NAM - CHI NHÁNH THỪA THIÊN HUẾ,SOUTHERN DTA 789 HIGH TECH JSC - THUA THIEN HUE BRANCH,SOUTHERN DTA 789 HIGH TECHNOLOGY JOINT STOCK COMPANY – THUA THIEN HUE BRANCH,0317951798-001,"Bản Khe Trăn, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ CẨM ANH,0234 352 2222,2024-05-10,Cục Thuế Thành phố Huế,Công ty cổ phần ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-02-15 19:48:01,Hoạt động vui chơi giải trí khác chưa được phân vào đâu,"0128, 0810, 1392, 2392, 2394, 2395, 2591, 2592, 3100, 3290, 3312, 3314, 3320, 3520, 3811, 3821, 4101, 4102, 4211, 4212, 4223, 4229, 4291, 4292, 4293, 4299, 4311, 4312, 4321, 4322, 4329, 4330, 4390, 4511, 4520, 4610, 4641, 4649, 4651, 4652, 4659, 4662, 4663, 4741, 4752, 4753, 4759, 4772, 4931, 4932, 4933, 5011, 5012, 5210, 5222, 5224, 5225, 5229, 5510, 5610, 5621, 5629, 5630, 6810, 6820, 7110, 7120, 7310, 7320, 7410, 7710, 7730, 7830, 8121, 8129, 8230, 8299, 9329","Trồng cây gia vị, cây dược liệu, Khai thác đá, cát, sỏi, đất sét, Sản xuất hàng dệt sẵn (trừ trang phục), Sản xuất vật liệu xây dựng từ đất sét, Sản xuất xi măng, vôi và thạch cao, Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao, Rèn, dập, ép và cán kim loại; luyện bột kim loại, Gia công cơ khí; xử lý và tráng phủ kim loại, Sản xuất giường, tủ, bàn, ghế, Sản xuất khác chưa được phân vào đâu, Sửa chữa máy móc, thiết bị, Sửa chữa thiết bị điện, Lắp đặt máy móc và thiết bị công nghiệp, Sản xuất khí đốt, phân phối nhiên liệu khí bằng đường ống, Thu gom rác thải không độc hại, Xử lý và tiêu huỷ rác thải không độc hại, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường sắt, Xây dựng công trình đường bộ, Xây dựng công trình viễn thông, thông tin liên lạc, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Xây dựng công trình khai khoáng, Xây dựng công trình chế biến, chế tạo, Xây dựng công trình kỹ thuật dân dụng khác, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Lắp đặt hệ thống xây dựng khác, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn ô tô và xe có động cơ khác, Bảo dưỡng, sửa chữa ô tô và xe có động cơ khác, Đại lý, môi giới, đấu giá, Bán buôn vải, hàng may sẵn, giày dép, Bán buôn đồ dùng khác cho gia đình, Bán buôn máy vi tính, thiết bị ngoại vi và phần mềm, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán buôn kim loại và quặng kim loại, Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng, Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ thảm, đệm, chăn, màn, rèm, vật liệu phủ tường và sàn trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh, Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Vận tải hành khách ven biển và viễn dương, Vận tải hàng hóa ven biển và viễn dương, Kho bãi và lưu giữ hàng hóa, Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải đường thủy, Bốc xếp hàng hóa, Hoạt động dịch vụ hỗ trợ trực tiếp cho vận tải đường bộ, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Cung cấp dịch vụ ăn uống theo hợp đồng không thường xuyên với khách hàng (phục vụ tiệc, hội họp, đám cưới...), Dịch vụ ăn uống khác, Dịch vụ phục vụ đồ uống, Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê, Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Kiểm tra và phân tích kỹ thuật, Quảng cáo, Nghiên cứu thị trường và thăm dò dư luận, Hoạt động thiết kế chuyên dụng, Cho thuê xe có động cơ, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác, Cung ứng và quản lý nguồn lao động, Vệ sinh chung nhà cửa, Vệ sinh nhà cửa và các công trình khác, Tổ chức giới thiệu và xúc tiến thương mại, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/0317951798-001-cong-ty-co-phan-cong-nghe-cao-dta-789-mien-nam-chi-nhanh-thua-thien-hue
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH XĂNG DẦU ĐỒNG PHONG MỸ,,,3301713497,"Thôn Đông Thái, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ THU THỦY,0905 698 283,2022-07-05,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Không hoạt động tại địa chỉ đã đăng ký,2025-06-25 01:26:01,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",4661,"Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan",/3301713497-cong-ty-tnhh-xang-dau-dong-phong-my
Miền Trung,Miền Trung,Huế,CHI NHÁNH MINH NGA - KHU DU LỊCH SINH THÁI KHEME Ô LÂU THƯỢNG NGUỒN - CÔNG TY TRÁCH NHIỆM HỮU HẠN HỒNG NHẬT,,,3300360961-001,"Đội 4, Thôn Tân Mỹ, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ NGA,,2022-04-07,Quận Phú Xuân - Đội Thuế liên huyện Thuận Hóa - Phú Xuân,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Tạm ngừng KD có thời hạn,2025-06-24 08:54:01,Hoạt động vui chơi giải trí khác chưa được phân vào đâu,"4101, 4102, 4299, 4312, 4649, 4652, 4659, 4741, 4752, 4772, 4933, 5610, 6190, 7810, 9329","Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình kỹ thuật dân dụng khác, Chuẩn bị mặt bằng, Bán buôn đồ dùng khác cho gia đình, Bán buôn thiết bị và linh kiện điện tử, viễn thông, Bán buôn máy móc, thiết bị và phụ tùng máy khác, Bán lẻ máy vi tính, thiết bị ngoại vi, phần mềm và thiết bị viễn thông trong các cửa hàng chuyên doanh, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh, Vận tải hàng hóa bằng đường bộ, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Hoạt động viễn thông khác, Hoạt động của các trung tâm, đại lý tư vấn, giới thiệu và môi giới lao động, việc làm, Hoạt động vui chơi giải trí khác chưa được phân vào đâu",/3300360961-001-chi-nhanh-minh-nga-khu-du-lich-sinh-thai-kheme-o-lau-thuong-nguon-cong-ty-trach-nhiem-huu-han-hong-nhat
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MỘT THÀNH VIÊN LƯU HIỀN HÒA,,,3301683549,"Đội 2, Lưu Hiền Hòa, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ HỒNG VÂN,,2020-09-29,Chi cục Thuế khu vực Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2024-12-09 12:07:01,Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải,"4649, 5229","Bán buôn đồ dùng khác cho gia đình, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải",/3301683549-cong-ty-tnhh-mot-thanh-vien-luu-hien-hoa
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH MTV NỘI THẤT MẠNG,,,3301680682,"Thôn Đông Thái, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THU HÀ,0973679450,2020-08-04,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-06-12 23:28:01,Bán buôn đồ dùng khác cho gia đình,"3100, 4330, 4390, 4633, 4649, 4752, 4753, 4759, 4773, 7020, 7110, 7410, 8121, 8129, 8130, 8299","Sản xuất giường, tủ, bàn, ghế, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Bán buôn đồ uống, Bán buôn đồ dùng khác cho gia đình, Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh, Bán lẻ thảm, đệm, chăn, màn, rèm, vật liệu phủ tường và sàn trong các cửa hàng chuyên doanh, Bán lẻ đồ điện gia dụng, giường, tủ, bàn, ghế và đồ nội thất tương tự, đèn và bộ đèn điện, đồ dùng gia đình khác chưa được phân vào đâu trong các cửa hàng chuyên doanh, Bán lẻ hàng hóa khác mới trong các cửa hàng chuyên doanh, Hoạt động tư vấn quản lý, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Hoạt động thiết kế chuyên dụng, Vệ sinh chung nhà cửa, Vệ sinh nhà cửa và các công trình khác, Dịch vụ chăm sóc và duy trì cảnh quan, Hoạt động dịch vụ hỗ trợ kinh doanh khác còn lại chưa được phân vào đâu",/3301680682-cong-ty-tnhh-mtv-noi-that-mang
Miền Trung,Miền Trung,Huế,DOANH NGHIỆP TƯ NHÂN XĂNG DẦU PHONG MỸ,,,3301667674,"Thôn Đông Thái, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐỒNG HỮU SANG,0976714376,2019-12-26,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Doanh nghiệp tư nhân,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-06-09 23:48:02,Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh,"4661, 4730","Bán buôn nhiên liệu rắn, lỏng, khí và các sản phẩm liên quan, Bán lẻ nhiên liệu động cơ trong các cửa hàng chuyên doanh",/3301667674-doanh-nghiep-tu-nhan-xang-dau-phong-my
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG TẤN HOÀNG,,,3301661859,"Đội 2, Thôn Lưu Hiền Hòa, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",PHAN VĂN LỰC,0901 980 595,2019-10-31,Thành phố Huế - VP Chi cục Thuế khu vực XII,Công ty trách nhiệm hữu hạn 2 thành viên trở lên ngoài NN,Đang hoạt động (đã được cấp GCN ĐKT),2025-06-09 06:17:01,Xây dựng công trình đường bộ,"0810, 2395, 4101, 4102, 4211, 4212, 4221, 4222, 4229, 4291, 4311, 4312, 4321, 4322, 4330, 4390, 4931, 4932, 4933, 5022, 5210, 5510, 5610, 7110, 7710, 7730","Khai thác đá, cát, sỏi, đất sét, Sản xuất bê tông và các sản phẩm từ xi măng và thạch cao, Xây dựng nhà để ở, Xây dựng nhà không để ở, Xây dựng công trình đường sắt, Xây dựng công trình đường bộ, Xây dựng công trình điện, Xây dựng công trình cấp, thoát nước, Xây dựng công trình công ích khác, Xây dựng công trình thủy, Phá dỡ, Chuẩn bị mặt bằng, Lắp đặt hệ thống điện, Lắp đặt hệ thống cấp, thoát nước, lò sưởi và điều hoà không khí, Hoàn thiện công trình xây dựng, Hoạt động xây dựng chuyên dụng khác, Vận tải hành khách đường bộ trong nội thành, ngoại thành (trừ vận tải bằng xe buýt), Vận tải hành khách đường bộ khác, Vận tải hàng hóa bằng đường bộ, Vận tải hàng hóa đường thuỷ nội địa, Kho bãi và lưu giữ hàng hóa, Dịch vụ lưu trú ngắn ngày, Nhà hàng và các dịch vụ ăn uống phục vụ lưu động, Hoạt động kiến trúc và tư vấn kỹ thuật có liên quan, Cho thuê xe có động cơ, Cho thuê máy móc, thiết bị và đồ dùng hữu hình khác",/3301661859-cong-ty-tnhh-thuong-mai-va-xay-dung-tan-hoang
Miền Trung,Miền Trung,Huế,CÔNG TY TNHH ANDY PRODUCTION,,,3301656986,"Đội 2 Thôn Lưu Hiền Hòa, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",NGUYỄN THỊ DIỄM MI,0962100054,2019-09-06,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động và đã đóng MST,2025-06-08 15:55:02,Dịch vụ hỗ trợ giáo dục,"4932, 5229, 8230, 8559, 8560","Vận tải hành khách đường bộ khác, Hoạt động dịch vụ hỗ trợ khác liên quan đến vận tải, Tổ chức giới thiệu và xúc tiến thương mại, Giáo dục khác chưa được phân vào đâu, Dịch vụ hỗ trợ giáo dục",/3301656986-cong-ty-tnhh-andy-production
Miền Trung,Miền Trung,Huế,CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN SẢN XUẤT VÀ KINH DOANH THỦY SẢN TIẾN HƯNG,,,3301649925,"Thôn Lưu Hiền Hòa, Xã Phong Mỹ, Huyện Phong Điền, Tỉnh Thừa Thiên Huế, Việt Nam",ĐỖ TIẾN HƯNG,0931920206,2019-05-27,Thị xã Phong Điền - Đội Thuế liên huyện Hương Điền,Công ty trách nhiệm hữu hạn ngoài NN,Ngừng hoạt động nhưng chưa hoàn thành thủ tục đóng MST,2025-06-07 18:17:01,Nuôi trồng thuỷ sản nội địa,"0311, 0312, 0321, 0322, 1080","Khai thác thuỷ sản biển, Khai thác thuỷ sản nội địa, Nuôi trồng thuỷ sản biển, Nuôi trồng thuỷ sản nội địa, Sản xuất thức ăn gia súc, gia cầm và thuỷ sản",/3301649925-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-san-xuat-va-kinh-doanh-thuy-san-tien-hung
